set_num,name,year,theme_id,num_parts,matte,transparent
3388-1,Xtreme Stunts Snap Lockitt Chupa Chups Promotional,2003,407,4,4.0,0.0
3389-1,Skateboarder Bill Chupa Chups Promotional,2003,460,7,7.0,0.0
3390-1,Basketball Street Player Chupa Chups Promotional,2003,459,5,5.0,0.0
3391-1,"Dash, Mission Deep Sea, Chupa Chups Promotional",2003,305,9,8.0,2.0
3-4,Basic Set,1973,469,191,185.0,6.0
340-1,Basic Building Set,1985,467,220,217.0,3.0
3401-1,Shoot 'n' Score - without ZIDANE / Adidas Minifig,2000,462,24,23.0,1.0
3401-2,Shoot 'n' Score - with ZIDANE / Adidas Minifig,2000,462,24,23.0,1.0
340-2,Fire Trucks,1978,364,277,271.0,6.0
3402-1,Grandstand with Lights,2000,462,60,61.0,4.0
340-3,Railroad Control Tower,1968,367,74,74.0,0.0
3403-1,Fans' Grandstand with Scoreboard,2000,462,80,80.0,0.0
3404-1,Black Bus,2000,462,130,113.0,19.0
3405-1,Blue Bus,2000,462,130,111.0,19.0
3406-1,Americas Bus,2000,462,130,111.0,19.0
3407-1,Red Bus,2000,462,130,111.0,19.0
3408-1,Super Sports Coverage,2000,462,224,221.0,5.0
3409-1,Championship Challenge,2000,462,293,295.0,0.0
3409-2,Championship Challenge - Special Edition with Orange Players,2000,462,1,0.0,0.0
3409-3,Championship Challenge,2000,462,295,297.0,0.0
3410-1,Field Expander,2000,462,52,53.0,0.0
341-1,Warehouse,1968,367,123,123.0,0.0
3411-1,Team Transport Bus,2000,462,131,112.0,21.0
341-2,Cathy Cat's & Morty Mouse's Cottage,1979,390,115,115.0,0.0
3412-1,Point Shooting,2000,462,24,25.0,0.0
3413-1,Goal Keeper,2000,462,27,30.0,0.0
3414-1,Precision Shooting,2000,462,22,23.0,0.0
3416-1,Women's Team,2001,462,67,67.0,1.0
3418-1,Point Shooting,2001,462,24,24.0,0.0
3419-1,Precision Shooting,2001,462,23,24.0,0.0
3420-1,Championship Challenge II,2002,462,387,387.0,0.0
3420-2,Championship Challenge II - FC Bayern Promo Edition,2003,462,387,387.0,0.0
3420-3,Championship Challenge II - L'Equipe de France Promo Edition,2002,462,387,387.0,0.0
3420-4,Championship Challenge II - Sports Edition,2004,462,387,387.0,0.0
342-1,Station,1968,367,191,187.0,4.0
3421-1,3 v 3 Shootout,2002,462,224,226.0,0.0
3422-1,Shoot 'N Save (non-promo),2002,462,110,111.0,4.0
3422-2,Shoot 'N Save (FC Bayern Promo Edition),2003,462,114,111.0,4.0
3423-1,Freekick Frenzy,2002,462,52,55.0,0.0
3424-1,Target Practice,2002,462,36,37.0,0.0
3425-1,Grand Championship Cup - U.S. Men's Team Cup Edition,2002,462,568,568.0,0.0
3425-2,Grand Championship Cup,2002,462,568,568.0,0.0
3426-1,Team Transport Bus Adidas Edition,2002,462,131,112.0,21.0
3427-1,NBA Slam Dunk,2003,459,55,55.0,0.0
3428-1,One vs One Action,2003,459,39,40.0,1.0
3429-1,Ultimate Defense,2003,459,82,82.0,1.0
3430-1,Spin & Shoot,2002,459,70,69.0,1.0
343-1,Train Ferry,1968,377,147,145.0,2.0
3431-1,Streetball 2 vs 2,2003,459,186,187.0,0.0
3432-1,NBA Challenge,2003,459,450,451.0,2.0
3433-1,NBA Ultimate Arena,2003,459,490,487.0,5.0
3438-1,McDonald's Restaurant,1999,75,93,88.0,5.0
3439-1,Spy Runner,2000,68,105,89.0,17.0
3440-1,NBA Jam Session Co-Pack,2003,459,71,70.0,1.0
344-1,Bungalow,1969,413,77,77.0,0.0
344-2,Service Station,1979,390,84,84.0,0.0
3442-1,"Legoland California Truck, Limited Edition",1998,85,104,100.0,6.0
3444-1,2 x 4 Ridge Roof Tiles Steep Sloped Black,2000,254,25,25.0,0.0
3445-1,2 x 4 Ridge Roof Tiles Steep Sloped Red,2000,254,25,25.0,0.0
3446-1,2 x 2 Window White,2000,254,25,25.0,0.0
3447-1,1 x 3 x 4 Wall Element Transparent Blue (Train Window),2000,254,25,0.0,25.0
3448-1,1 x 4 x 5 Black Window Frames with Clear Panes,2000,254,20,10.0,10.0
3449-1,1 x 4 x 6 Black Door Frame with Transparent Blue Panes,2000,254,10,10.0,0.0
3450-1,Statue of Liberty,2000,276,2899,2903.0,0.0
345-1,House with Mini Wheel Car,1969,413,132,131.0,1.0
3451-1,Sopwith Camel,2001,276,575,584.0,0.0
345-2,Small Bucket for Her,1993,467,135,135.0,0.0
3453-1,2 x 2 Black Bricks,2000,254,100,100.0,0.0
3454-1,2 x 2 Light Gray Bricks,2003,254,100,100.0,0.0
3455-1,2 x 2 White Bricks,2003,254,100,100.0,0.0
3456-1,2 x 2 Dark Green Bricks,2000,254,100,100.0,0.0
3457-1,2 x 2 Red Bricks,2000,254,100,100.0,0.0
3458-1,2 x 4 Black Bricks,2000,254,50,50.0,0.0
3459-1,2 x 4 Light Gray Bricks,2003,254,50,50.0,0.0
3460-1,2 x 4 White Bricks,2003,254,50,50.0,0.0
346-1,Jumbo Jet,1970,412,117,116.0,1.0
3461-1,2 x 4 Dark Green Bricks,2000,254,50,50.0,0.0
346-2,House with Car,1969,413,167,166.0,1.0
3462-1,2 x 4 Red Bricks,2000,254,50,50.0,0.0
3463-1,2 x 8 Black Bricks,2000,254,25,25.0,0.0
3464-1,2 x 8 Light Gray Bricks,2003,254,25,25.0,0.0
3465-1,2 x 8 White Bricks,2003,254,25,25.0,0.0
3466-1,2 x 8 Dark Green Bricks,2000,254,25,25.0,0.0
3467-1,2 x 8 Red Bricks,2000,254,25,25.0,0.0
3468-1,1 x 4 Black Bricks,2000,254,50,50.0,0.0
3469-1,1 x 4 Light Gray Bricks,2003,254,50,50.0,0.0
3470-1,1 x 4 White Bricks,2003,254,50,50.0,0.0
347-1,Fire Station with Mini Cars,1970,417,205,197.0,8.0
3471-1,1 x 4 Dark Green Bricks,2000,254,50,50.0,0.0
347-2,Basic Building Set,1987,467,330,328.0,2.0
3472-1,1 x 4 Red Bricks,2000,254,50,50.0,0.0
347-3,Doc David's Hospital,1979,391,100,100.0,0.0
3473-1,1 x 6 Black Bricks,2000,254,50,50.0,0.0
3474-1,1 x 6 Light Gray Bricks,2000,254,50,50.0,0.0
3475-1,1 x 6 White Bricks,2000,254,50,50.0,0.0
3476-1,1 x 6 Dark Green Bricks,2000,254,50,50.0,0.0
3477-1,1 x 6 Red Bricks,2000,254,50,50.0,0.0
3478-1,1 x 8 Black Bricks,2000,254,25,25.0,0.0
3479-1,1 x 8 Light Grey Bricks,2000,254,25,25.0,0.0
3480-1,1 x 8 White Bricks,2003,254,25,25.0,0.0
348-1,Garage with Automatic Doors,1971,413,38,38.0,0.0
3481-1,1 x 8 Dark Green Bricks,2000,254,25,25.0,0.0
3482-1,1 x 8 Red Bricks,2000,254,25,25.0,0.0
3483-1,2 x 4 Black Plates,2000,254,100,100.0,0.0
3484-1,2 x 4 White Plates,2000,254,100,100.0,0.0
3485-1,2 x 4 Red Plates,2000,254,100,100.0,0.0
3486-1,1 x 6 Black Plates,2000,254,50,50.0,0.0
3487-1,1 x 6 White Plates,2000,254,50,50.0,0.0
3488-1,1 x 6 Red Plates,2000,254,50,50.0,0.0
3489-1,2 x 8 Black Plates,2000,254,25,25.0,0.0
3490-1,2 x 8 White Plates,2000,254,25,25.0,0.0
349-1,Swiss Chalet,1971,413,81,81.0,0.0
3491-1,2 x 8 Red Plates,2000,254,25,25.0,0.0
3492-1,2 x 2 Black Smooth Tiles,2000,254,100,100.0,0.0
3493-1,2 x 2 White Smooth Tiles,2000,254,100,100.0,0.0
3494-1,2 x 2 Red Smooth Tiles,2000,254,100,100.0,0.0
3495-1,2 x 2 Roof Tiles Steep Sloped Black,2003,254,100,100.0,0.0
3496-1,2 x 2 Roof Tiles Steep Sloped Red,2003,254,100,100.0,0.0
3497-1,2 x 4 Roof Tile Black,2003,254,50,50.0,0.0
3498-1,2 x 4 Roof Tile Red,2000,254,50,50.0,0.0
3499-1,Small Spruce Trees,2000,254,25,25.0,0.0
3500-1,Kobe Bryant,2003,459,4,4.0,0.0
350-1,Spanish Villa,1971,413,126,126.0,0.0
3501-1,Jet-Car,1998,480,26,26.0,0.0
350-2,Basic Building Set,1985,467,315,307.0,8.0
3502-1,Bi-Wing,1998,480,24,24.0,0.0
350-3,Town Hall with Leonard Lion & Friends,1979,390,134,134.0,0.0
3503-1,Mini-Sonic,1998,480,22,22.0,0.0
3504-1,Hook-Truck,1998,480,30,30.0,0.0
3505-1,Aeroplane,1999,480,23,23.0,0.0
3506-1,Motorbike,1999,480,26,26.0,0.0
3507-1,1 x 4 x 3 Wall Element Clear,2001,254,25,0.0,25.0
3508-1,1 x 4 x 5 Black Window Frame with Blue Pane,2001,254,20,10.0,10.0
35-1,Screws for Motor Case,1977,443,2,2.0,0.0
3510-1,Polybag,1998,480,25,25.0,0.0
351-1,Loader Hopper with Truck,1971,416,170,169.0,1.0
3520-1,Forklift,1999,480,39,39.0,0.0
352-1,Windmill and Lorry,1972,413,142,141.0,1.0
3521-1,Racer,1999,480,35,35.0,0.0
3529-1,Pau Gasol,2003,459,4,4.0,0.0
3530-1,Tony Parker,2003,459,4,4.0,0.0
353-1,Terrace House with Car and Garage,1972,413,153,152.0,1.0
3531-1,Tri-Bike,1998,480,29,29.0,0.0
3532-1,Jet-Ski,1998,480,27,27.0,0.0
3535-1,Skateboard Street Park,2003,460,68,67.0,1.0
3536-1,Snowboard Big Air Comp,2003,460,81,86.0,0.0
3537-1,Skateboard Vert Park Challenge,2003,460,91,93.0,0.0
3538-1,Snowboard Boarder Cross Race,2003,460,196,194.0,8.0
3540-1,Puck Passer,2003,461,45,47.0,0.0
354-1,Police Heliport,1972,421,173,165.0,8.0
3541-1,Slap Shot,2003,461,46,47.0,0.0
3542-1,Flip Shot,2003,461,47,49.0,0.0
3543-1,Slammer Goalie,2003,461,46,47.0,0.0
3544-1,Hockey Game Set,2003,461,153,153.0,0.0
3545-1,Hockey Puck Feeder,2003,461,151,152.0,0.0
3548-1,Slam Dunk Trainer,2003,459,19,21.0,0.0
3548-2,Slam Dunk Trainer (Kabaya Promotional),2003,459,19,21.0,0.0
3549-1,Practice Shooting,2003,459,17,17.0,0.0
3549-2,Practice Shooting (Kabaya Promotional),2003,459,17,17.0,0.0
3550-1,Jump and Shoot,2003,459,17,19.0,0.0
3550-2,Jump and Shoot (Kabaya Promotional),2003,459,17,19.0,0.0
355-1,Town Center Set with Roadways,1972,413,332,319.0,13.0
3551-1,Dino-Jet,1998,480,80,80.0,0.0
355-2,Basic Set,1981,469,160,156.0,4.0
3552-1,Hover Sub with motor,1998,480,126,126.0,0.0
3554-1,Helicopter,1999,480,79,79.0,0.0
3555-1,Jeep,1999,480,262,262.0,0.0
3557-1,Blue Player & Goal,2004,461,33,41.0,0.0
3558-1,Red Player & Goal,2004,461,33,41.0,0.0
3559-1,Red & Blue Player,2004,461,40,44.0,0.0
3560-1,NBA Collectors #1,2003,459,15,15.0,0.0
356-1,Swiss Villa,1973,413,150,150.0,0.0
3561-1,NBA Collectors #2,2003,459,15,15.0,0.0
356-2,Basic Building Set with Storage Case,1987,467,331,329.0,2.0
3562-1,NBA Collectors #3,2003,459,16,17.0,0.0
3563-1,NBA Collectors #4,2003,459,15,15.0,0.0
3564-1,NBA Collectors #5,2003,459,15,15.0,0.0
3565-1,NBA Collectors #6,2003,459,15,15.0,0.0
3566-1,NBA Collectors #7,2003,459,15,15.0,0.0
3567-1,NBA Collectors #8,2003,459,15,15.0,0.0
3568-1,Soccer Target Practice,2006,462,24,24.0,1.0
3569-1,Grand Soccer Stadium,2006,462,382,358.0,24.0
3570-1,Street Soccer,2006,462,199,201.0,0.0
357-1,Fire Station,1973,417,236,230.0,6.0
3571-1,Blackmobile with motor,1998,480,143,143.0,0.0
3573-1,Superstar Figure ,2007,462,9,9.0,0.0
3578-1,NHL Championship Challenge,2004,461,395,376.0,24.0
3579-1,Street Hockey,2004,461,119,120.0,2.0
358-1,Rocket Base,1973,422,276,261.0,15.0
3581-1,Formula Z Car in Storage Case,1998,480,172,172.0,0.0
3582-1,Ant,1999,480,258,258.0,0.0
3584-1,Rapid Return,2003,459,47,47.0,0.0
3585-1,Snowboard Super Pipe,2003,460,224,225.0,0.0
359-1,Environment Plate,1972,473,1,1.0,0.0
3591-1,Heli-Transport (Rota-Beast),1998,480,265,265.0,0.0
3594-1,Bob's Workshop,2009,504,14,14.0,0.0
3598-1,XXL 2000 Canister,2005,37,2000,2000.0,0.0
3599-1,XXL 250 Canister,2005,505,250,250.0,0.0
3-6,Medium House Set,1970,433,158,158.0,0.0
3600-1,Build Your Own House Tub,2005,37,1201,1175.0,26.0
360-1,Gravel Quarry,1974,416,211,208.0,3.0
3601-1,Elton Elephant,1981,390,7,7.0,0.0
3602-1,Bianca Lamb and Stroller,1980,390,4,4.0,0.0
3603-1,Boris Bulldog and Mailbox,1981,392,4,4.0,0.0
3604-1,Marc Monkey and Wheelbarrow,1980,390,4,4.0,0.0
3605-1,Ricky Racoon and his Scooter,1980,390,2,2.0,0.0
361-1,Tea Garden Cafe with Baker's Van,1974,413,214,213.0,1.0
361-2,Garage,1979,85,79,79.0,0.0
3612-1,Wild Animals,2002,504,32,32.0,0.0
3615-1,Percy Pig's Wheelbarrow,1981,390,4,4.0,0.0
362-1,Windmill,1975,413,211,209.0,2.0
3622-1,Rowboat,1988,393,14,14.0,0.0
3623-1,Beauty Salon,1988,390,25,26.0,0.0
3624-1,Flower Car,1985,390,27,31.0,0.0
3625-1,Aeroplane,1985,394,9,9.0,0.0
3626-1,Roger Raccoon's Sports Car,1983,390,17,17.0,0.0
3627-1,Bonnie Rabbit's Flower Truck,1983,390,24,28.0,0.0
3628-1,Perry Panda & Chester Chimp,1981,390,5,5.0,0.0
3629-1,Barney Bear,1981,390,17,17.0,0.0
3630-1,Sports Airplane,1984,394,9,9.0,0.0
363-1,Hospital with Figures,1975,420,229,228.0,1.0
3631-1,Orchestra,1985,390,27,27.0,0.0
3633-1,Motor Boat,1986,393,14,14.0,0.0
3634-1,Charlie Crow's Carry-All,1980,390,18,18.0,0.0
3635-1,Bonnie Bunny's Camper,1981,390,31,34.0,0.0
3636-1,Bedroom,1987,390,21,22.0,0.0
3637-1,Gertrude Goat's Painter's Truck,1983,390,15,15.0,0.0
3638-1,Buster Bulldog's Fire Engine,1983,395,17,17.0,0.0
3639-1,Police Car,1984,396,12,12.0,0.0
364-1,Harbour Scene,1975,419,515,503.0,12.0
3641-1,Car & Camper,1985,390,25,26.0,0.0
3642-1,Fire Engine,1985,395,18,18.0,0.0
3643-1,Police Car,1985,396,12,12.0,0.0
3644-1,Mayor's Car,1986,390,11,11.0,0.0
3645-1,Classroom,1987,390,26,26.0,0.0
3646-1,Kitchen,1988,390,54,54.0,0.0
3647-1,School Room,1989,390,44,45.0,0.0
3648-1,Police Chase,2011,61,172,155.0,31.0
365-1,Wild West Scene,1975,397,591,591.0,0.0
365-2,Build-N-Store Chest,1990,467,337,337.0,0.0
3654-1,Country Cottage,1982,390,44,50.0,0.0
3658-1,Police Helicopter,2011,61,236,212.0,35.0
3659-1,Play Ground,1987,390,17,17.0,0.0
3660-1,Fisherman's Cottage,1985,390,28,30.0,0.0
366-1,Basic Set,1981,469,184,180.0,4.0
3661-1,Bank & Money Transfer,2011,61,408,392.0,36.0
3662-1,Bus,1987,390,33,33.0,0.0
3663-1,Max Mouse's Carousel,1989,390,22,22.0,0.0
3664-1,Police Station,1984,396,63,63.0,0.0
3665-1,Ice Cream with Scooter,1980,390,38,39.0,0.0
3666-1,Petrol Station,1982,390,29,30.0,0.0
3667-1,Bakery,1982,390,63,65.0,0.0
3668-1,Merry-Go-Round,1986,390,48,50.0,0.0
3669-1,Fire & Police Station,1982,390,32,32.0,0.0
3670-1,Service Station,1984,390,54,54.0,0.0
367-1,Moon Landing,1975,422,363,355.0,9.0
3671-1,Airport,1984,394,55,57.0,0.0
3672-1,Hotel / Restaurant,1982,390,60,64.0,0.0
3673-1,Steamboat,1985,393,64,64.0,0.0
3674-1,Bonnie Bunny's New House,1987,390,41,41.0,0.0
3675-1,General Store,1987,390,106,106.0,0.0
3676-1,Catherine Cat's Fun Park,1989,390,42,42.0,0.0
3677-1,Red Cargo Train,2011,240,826,798.0,44.0
3678-1,The Fabuland House,1982,390,114,117.0,0.0
3679-1,Mill with Shop,1986,390,80,82.0,0.0
3680-1,Camping Caravan,1988,390,24,24.0,0.0
368-1,Taxi Station,1976,413,157,152.0,5.0
3681-1,Amusement Park,1985,390,104,106.0,0.0
3682-1,Fire Station,1987,395,153,153.0,0.0
3683-1,Amusement Park,1988,390,91,91.0,0.0
369-1,Coast Guard Station,1976,415,273,268.0,5.0
370-1,Police Headquarters,1976,421,300,286.0,14.0
3701-1,Fisherman Cornelius Cat,1982,390,3,3.0,0.0
3703-1,Peter Pig the Cook,1982,390,3,3.0,0.0
3704-1,Marjorie Mouse,1982,390,3,3.0,0.0
3706-1,Elmer Elephant,1982,390,3,3.0,0.0
3707-1,Clover Cow,1982,390,3,3.0,0.0
3708-1,Rufus Rabbit,1982,390,4,4.0,0.0
3709-1,"Henry Horse, Carpenter",1983,390,3,3.0,0.0
3710-1,Peter Panda Takes a Bath,1983,390,3,3.0,0.0
371-1,Tipper Truck,1971,416,47,45.0,2.0
3711-1,Pierre Pig and His Tuba,1984,390,5,5.0,0.0
371-2,Motorized Truck Set,1967,301,314,298.0,16.0
3712-1,Robby Rabbit and Accordion,1984,390,5,5.0,0.0
371-3,Seaplane,1977,412,115,110.0,5.0
3713-1,Drummer Gabriel Monkey,1984,390,8,8.0,0.0
3714-1,Bricklayer Oscar Orangutan,1985,390,7,7.0,0.0
3715-1,Flower Stand,1985,390,20,23.0,0.0
3716-1,Office,1985,390,9,9.0,0.0
3717-1,Fisherman,1985,390,10,10.0,0.0
3718-1,Small Cafe,1986,390,5,5.0,0.0
3719-1,Bus Stop,1987,390,5,5.0,0.0
372-1,Texas Rangers,1977,397,248,248.0,0.0
3721-1,Clive Crocodile on Skateboard,1988,390,11,11.0,0.0
372-2,Tow Truck,1971,397,53,51.0,2.0
3722-1,"Treasure Tomb, TRU exclusive",1998,297,164,158.0,7.0
3723-1,Lego Minifigure,2000,276,1849,1850.0,0.0
3724-1,Lego Dragon,2001,276,1538,1536.0,2.0
3725-1,1 x 2 Brick Light Gray,2003,254,100,100.0,0.0
3726-1,1 x 2 Brick Dark Gray,2003,254,100,100.0,0.0
3727-1,1 x 2 Brick Tan,2000,254,100,100.0,0.0
3729-1,2 x 4 Dark Gray Bricks,2000,254,50,50.0,0.0
3730-1,2 x 4 Tan Bricks,2000,254,50,50.0,0.0
373-1,Offshore Rig with Fuel Tanker,1977,418,459,451.0,8.0
3731-1,Pumpkin Pack,2000,230,87,87.0,0.0
373-2,Ambulance,1971,420,65,62.0,3.0
3732-1,Castle Expander Pack,2000,255,24,24.0,0.0
3733-1,Gray Windows with Clear Panes,2000,254,20,10.0,10.0
3734-1,Train Windows with Panes Blue,2000,254,20,10.0,10.0
3735-1,Grey Train Doors with Panes,2000,257,20,10.0,10.0
3736-1,Blue Train Doors with Panes,2000,257,20,10.0,10.0
3737-1,Train Accessories,2000,257,15,15.0,0.0
3738-1,Large Spruce Trees,2000,254,10,10.0,0.0
3739-1,Blacksmith Shop,2002,200,629,622.0,11.0
3740-1,Small Locomotive,2001,238,66,66.0,0.0
374-1,Fire Station,1978,74,334,329.0,5.0
3741-1,Large Locomotive (base unit without color trim elements),2001,238,91,91.0,0.0
374-2,Fire Engine,1971,417,73,71.0,2.0
3742-1,Tender Basis (without color trim elements),2001,238,41,39.0,2.0
3743-1,Locomotive Blue Bricks,2001,238,106,99.0,7.0
3744-1,Locomotive Green Bricks,2001,238,106,99.0,7.0
3745-1,Locomotive Black Bricks,2001,238,106,99.0,7.0
3746-1,Locomotive Brown Bricks,2001,238,106,99.0,7.0
3747-1,Locomotive Gray Bricks,2001,238,106,99.0,7.0
3748-1,Light Unit for Train,2001,456,4,4.0,0.0
3750-1,Life on Mars Accessories,2001,452,48,46.0,2.0
3751-1,1 x 2 Brown Bricks,2003,254,100,100.0,0.0
375-2,Castle,1978,189,776,776.0,0.0
3752-1,1 x 6 Brown Bricks,2002,254,50,50.0,0.0
375-3,Refrigerator Truck and Trailer,1971,397,127,125.0,2.0
3753-1,2 x 2 Brown Bricks,2003,254,100,100.0,0.0
3754-1,2 x 4 Brown Bricks,2003,254,50,50.0,0.0
3755-1,2 x 4 Roof Tile Brown,2003,254,50,50.0,0.0
3756-1,2 x 4 Brown Ridge Roof Tiles Steep Sloped,2003,254,25,25.0,0.0
3758-1,35th Anniversary Bucket,1998,469,600,600.0,0.0
3759-1,35th Anniversary Tub,1998,469,1200,1200.0,0.0
3760-1,35th Anniversary Bucket,1998,399,417,417.0,2.0
376-1,Low-Loader with Excavator,1971,416,91,85.0,6.0
3761-1,35th Anniversary Tub,1998,399,842,839.0,5.0
376-2,Town House with Garden,1978,69,244,252.0,0.0
377-1,Shell Service Station,1978,76,190,178.0,12.0
377-2,Crane with Float Truck,1971,416,90,86.0,4.0
3774-1,Bridge,2005,388,26,26.0,0.0
3775-1,Points,2005,504,2,2.0,0.0
378-1,Tractor,1972,397,36,36.0,0.0
3781-1,Maximillian Mouse,1982,390,5,5.0,0.0
3782-1,Photographer Patrick Parrot,1982,390,5,5.0,0.0
3784-1,Hugo Hog the Tinker,1982,390,5,5.0,0.0
3786-1,Buzzy Bulldog the Postman,1982,392,7,7.0,0.0
3787-1,"Hannah Hippopotamus, Gardener",1983,390,13,15.0,0.0
3788-1,Paulette Poodle's Living Room,1983,390,15,16.0,0.0
3789-1,Police Motorcycle,1984,396,7,7.0,0.0
379-1,Bus Station,1979,85,177,171.0,9.0
3791-1,William Walrus,1984,390,7,7.0,0.0
379-2,Car and Caravan,1972,397,93,87.0,6.0
3792-1,Bedroom,1985,390,16,17.0,0.0
3793-1,Buzzy Bulldog's Mailbox,1985,392,11,11.0,0.0
3794-1,Police Motorcycle,1985,396,16,16.0,0.0
3795-1,Kitchen,1985,390,26,26.0,0.0
3796-1,Small Bakery,1986,390,31,31.0,0.0
3797-1,Fire Chief Barty Bulldog,1987,395,9,9.0,0.0
3798-1,Hanna's Garden,1988,390,25,25.0,0.0
3-8,Mini-Wheel Model Maker No. 3,1971,423,65,62.0,3.0
3800-1,Ultimate Builders Set,2001,260,322,313.0,11.0
380-1,Village Set,1971,413,7,3.0,0.0
3801-1,Ultimate Accessories,2000,260,45,29.0,16.0
3803-1,Robotics Invention System Upgrade Kit (1.5),1999,260,69,65.0,4.0
3804-1,"Robotics Invention System, Version 2.0",2001,260,720,724.0,7.0
3805-1,Robotics Invention System Upgrade Kit (2.0),2002,260,1,1.0,0.0
3806-1,Gigamesh G60,2002,463,286,239.0,8.0
3807-1,Snaptrax S45,2002,463,203,198.0,5.0
3808-1,Shadowstrike S70,2002,463,236,228.0,8.0
3809-1,Technojaw T55,2002,463,262,254.0,8.0
381-1,Lorry and Fork Lift Truck,1973,416,86,82.0,4.0
381-2,Police Headquarters,1979,80,372,351.0,21.0
3815-1,Heroic Heroes of the Deep,2011,272,95,93.0,9.0
3816-1,Glove World,2011,272,168,161.0,11.0
3817-1,The Flying Dutchman,2012,272,242,244.0,6.0
3818-1,Bikini Bottom Undersea Party,2012,272,469,468.0,18.0
382-1,Breakdown Truck and Car,1973,397,91,82.0,9.0
3825-1,Krusty Krab,2006,272,297,304.0,1.0
3826-1,Build-A-Bob,2006,272,445,444.0,8.0
3827-1,Adventures in Bikini Bottom,2006,272,576,568.0,16.0
3828-1,Air Temple,2006,317,400,394.0,17.0
3829-1,Fire Nation Ship,2006,317,724,715.0,15.0
3830-1,The Bikini Bottom Express,2008,272,209,187.0,29.0
383-1,Truck with Excavator,1973,416,102,97.0,5.0
3831-1,Rocket Ride,2008,272,276,260.0,28.0
383-2,Knight's Tournament,1979,189,210,210.0,0.0
3832-1,The Emergency Room,2008,272,235,229.0,10.0
3833-1,Krusty Krab Adventures,2009,272,208,208.0,9.0
3834-1,Good Neighbors at Bikini Bottom,2009,272,423,429.0,8.0
3835-1,Robo Champ,2009,502,119,119.0,10.0
3836-1,Magikus,2009,502,109,98.0,13.0
3837-1,Monster 4,2009,502,142,146.0,2.0
3838-1,Lava Dragon,2009,502,136,130.0,13.0
3839-1,Race 3000,2009,502,167,158.0,15.0
3840-1,Pirate Code,2009,502,278,208.0,72.0
384-1,London Bus,1973,397,110,110.0,0.0
3841-1,Minotaurus,2009,502,223,197.0,33.0
3842-1,Lunar Command,2009,502,277,243.0,40.0
3843-1,Ramses Pyramid,2009,502,231,194.0,38.0
3844-1,Creationary,2009,502,341,326.0,21.0
3845-1,Shave a Sheep,2010,502,118,120.0,0.0
3846-1,UFO Attack,2010,502,88,87.0,1.0
3847-1,Magma Monster,2010,502,95,94.0,8.0
3848-1,Pirate Plank,2010,502,122,130.0,0.0
3849-1,Orient Bazaar,2010,502,204,188.0,16.0
3850031-1,Puffin,2017,410,50,50.0,0.0
3850-1,Meteor Strike,2010,502,185,178.0,12.0
385-1,Jeep CJ-5,1976,397,58,56.0,2.0
3851-1,Atlantis Treasure,2010,502,280,248.0,42.0
385-2,Build-N-Store Chest,1990,467,450,450.0,0.0
3852-1,Sunblock,2011,502,80,84.0,5.0
3853-1,Banana Balance,2011,502,49,49.0,0.0
3854-1,Frog Rush,2011,502,107,109.0,2.0
3855-1,Ramses Return,2011,502,99,86.0,14.0
3856-1,Ninjago,2011,502,247,244.0,8.0
3857-1,Draida Bay,2011,502,101,104.0,1.0
3858-1,Waldurk Forest,2011,502,231,220.0,20.0
3859-1,Caverns of Nathuz,2011,502,223,216.0,15.0
3860-1,Castle Fortaan,2011,502,312,316.0,8.0
386-1,Helicopter and Ambulance,1976,420,142,131.0,11.0
3861-1,LEGO Champion,2011,502,216,216.0,0.0
3862-1,Hogwarts,2010,502,332,326.0,11.0
3863-1,Kokoriko,2012,502,115,118.0,0.0
3864-1,Mini Taurus,2012,502,165,172.0,0.0
3865-1,City Alarm,2012,502,246,218.0,32.0
3866-1,Star Wars Battle of Hoth,2012,502,305,291.0,24.0
3870-1,Takeshi Walker 1,2007,389,29,30.0,3.0
387-1,Excavator and Dumper,1976,416,159,153.0,6.0
3871-1,Ha-Ya-To Walker,2007,389,21,19.0,3.0
3872-1,Robo Chopper,2007,389,29,26.0,5.0
3874-1,Ilrion,2012,502,245,244.0,10.0
3885-1,Hikaru Little Flyer,2007,389,22,20.0,2.0
3885-2,Hikaru Little Flyer - Boxed Version,2007,389,22,20.0,2.0
3885-3,Hikaru Little Flyer - Duracell 12 pack AA Battery Promotion,2007,389,1,0.0,0.0
3886-1,Ryo Walker,2007,389,19,18.0,2.0
3886-2,Ryo Walker - Boxed Version,2007,389,19,18.0,2.0
3886-3,Ryo Walker - Duracell 12 pack AA Battery Promotion,2007,389,1,0.0,0.0
3888-1,Three Eights,1998,399,182,182.0,0.0
3900-1,Bracelet,2000,451,20,9.0,11.0
390-1,Helicopter,1986,467,24,24.0,0.0
390-2,1913 Cadillac,1975,404,199,196.0,3.0
39-1,Motor Gearbox,1977,443,1,1.0,0.0
391-1,1926 Renault,1975,404,236,225.0,11.0
3911-1,Astronaut Key Chain,2000,503,0,0.0,0.0
391-2,Police Car,1986,467,22,22.0,0.0
3913-1,Darth Vader Key Chain,2000,503,0,0.0,0.0
391407-1,Fire Spinner,2014,571,21,15.0,6.0
3914-1,Luke Skywalker Key Chain,2000,503,0,0.0,0.0
3915-1,Race Car Driver Key Chain,2000,503,0,0.0,0.0
3916-1,Rock Raider Key Chain,2000,503,0,0.0,0.0
3917-1,2 x 4 Brick - Red Key Chain,2001,503,0,0.0,0.0
